physical asset,location,ownership,commodity,Countries,status,USA states
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Mexico,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,USA,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Mexico,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,USA,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Mexico,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,USA,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Canada,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Colombia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Angola,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Australia,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Kazakhstan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Nigeria,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Argentina,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Israel,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Japan,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Republic of Congo,,"['California', 'Delaware']"
Facilities (Chemicals),"['Permian Basin', 'USA', 'North America', 'California', 'Gulf Of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Kazakhstan', 'Escravos Natural Gas Projects In Nigeria', 'Midland Basin', 'Asia', 'Israel', 'Argentina', 'TCO In Kazakhstan', 'Urban Areas', 'Japan', 'Other Americas', 'Africa', 'Delaware Basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrogen,Mexico,,"['California', 'Delaware']"
