physical asset,location,ownership,commodity,Countries,status,USA states
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy,Ash,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy,Energy,USA,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy,Energy,Texas,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy,Electricity,USA,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy,Electricity,Texas,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy Progress,Energy,USA,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy Progress,Energy,Texas,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy Progress,Electricity,USA,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Duke Energy Progress,Electricity,Texas,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Brookfield Affiliates,Energy,USA,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Brookfield Affiliates,Energy,Texas,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Brookfield Affiliates,Electricity,USA,,['Texas']
Utility-Scale Wind And Solar Generation Assets,"['Throughout the USA', 'Texas']",Brookfield Affiliates,Electricity,Texas,,['Texas']
Lee Nuclear Project,['South Carolina'],Duke Energy Carolinas,Electricity,USA,,['South Carolina']
Propane Caverns,['Ohio'],Duke Energy Ohio,Propane,USA,,['Ohio']
Infrastructure Upgrade Investments,"['Tennessee', 'North Carolina']",Duke Energy Piedmont,Electricity,USA,,"['Tennessee', 'North Carolina']"
Plant Additions,"['Tennessee', 'North Carolina']",Duke Energy Piedmont,Electricity,USA,,"['Tennessee', 'North Carolina']"
Robeson County LNG Facility,['Robeson County'],Duke Energy Piedmont,Natural Gas,USA,,['nan']
Pender Onslow County Expansion Project,['Pender Onslow County'],Duke Energy Piedmont,Natural Gas,USA,,['nan']
McGuire Unit,['North Carolina'],Duke Energy Carolinas,Electricity,USA,,['North Carolina']
Brunswick Unit,['nan'],Duke Energy Progress,Electricity,nan,,['nan']
Natural gas and fuel oil supply,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Piedmont,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Natural gas and fuel oil supply,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Piedmont,Fuel Oil,USA,,"['Ohio', 'Kentucky']"
Natural gas and fuel oil supply,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Natural gas and fuel oil supply,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Ohio,Fuel Oil,USA,,"['Ohio', 'Kentucky']"
Natural gas and fuel oil supply,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Kentucky,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Natural gas and fuel oil supply,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Kentucky,Fuel Oil,USA,,"['Ohio', 'Kentucky']"
transportation and storage infrastructure,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Piedmont,Natural Gas,USA,,"['Ohio', 'Kentucky']"
transportation and storage infrastructure,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Piedmont,Fuel Oil,USA,,"['Ohio', 'Kentucky']"
transportation and storage infrastructure,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'Kentucky']"
transportation and storage infrastructure,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Ohio,Fuel Oil,USA,,"['Ohio', 'Kentucky']"
transportation and storage infrastructure,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Kentucky,Natural Gas,USA,,"['Ohio', 'Kentucky']"
transportation and storage infrastructure,"['EU Service Area', 'Ohio', 'Northern Kentucky']",Duke Energy Kentucky,Fuel Oil,USA,,"['Ohio', 'Kentucky']"
"Duke Energy Ohio [Electric Generation Facility] 


Let me know if you'd like me to process another cell!  I'm ready for your next instruction.",['Ohio'],Duke Energy,nan,USA,,['Ohio']
CCR Materials,['Off-Site Locations'],Duke Energy,Electricity,nan,,['nan']
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy,Power Generation,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Carolinas,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Carolinas,Power Generation,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Florida,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Florida,Power Generation,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Indiana,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Indiana,Power Generation,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Ohio,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Ohio,Power Generation,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Progress,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Coal Plants,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'North Carolina', 'South Carolina']",Duke Energy Progress,Power Generation,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Riverbend Plant,['North Carolina'],Duke Energy Carolinas,Electricity,USA,,['North Carolina']
Riverbend Plant,['North Carolina'],Duke Energy Progress,Electricity,USA,,['North Carolina']
Catwba Unit,['nan'],Duke Energy Carolinas,Electricity,USA,,['nan']
Catwba Unit,['nan'],Duke Energy Progress,Electricity,USA,,['nan']
Robinson Unit,['nan'],Duke Energy Carolinas,Electricity,USA,,['nan']
Robinson Unit,['nan'],Duke Energy Progress,Electricity,USA,,['nan']
Hydrogen-Capable Natural Gas Generation,['nan'],nan,Electricity,nan,,['nan']
key transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
key transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Pumped Hydro Storage,['nan'],Utilities,Electricity,nan,,['nan']
replacement generating units,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
replacement generating units,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Progress,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
replacement generating units,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Associated Transmission Infrastructure,['nan'],Duke Energy,Electricity,nan,,['nan']
Edwardsport Integrated Gasification Combined Cycle (IGCC) Plant,['Indiana'],Duke Energy Indiana,Electricity,USA,,['Indiana']
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",NEIL,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",NEIL,Energy Production,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Energy Production,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Progress,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Progress,Energy Production,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Florida,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Florida,Energy Production,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Commercial Nuclear Power Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Energy Production,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Sabal Trail (Pipeline),['Florida'],Duke Energy,Natural Gas,USA,,['Florida']
ACP Pipeline,"['Ohio', 'Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Wind Group,['Texas'],Brookfield Affiliates,Electricity,USA,,['Texas']
generating plant,"['North Carolina', 'South Carolina', 'Florida', 'Ohio', 'Kentucky', 'Indiana', 'Portions Of North Carolina And South Carolina', 'Portions Of Indiana', 'Eu & Is Service Area']",Duke Energy Carolinas,Electricity,USA,,"['Ohio', 'South Carolina', 'Florida', 'Indiana', 'Kentucky', 'North Carolina']"
generating plant,"['North Carolina', 'South Carolina', 'Florida', 'Ohio', 'Kentucky', 'Indiana', 'Portions Of North Carolina And South Carolina', 'Portions Of Indiana', 'Eu & Is Service Area']",Duke Energy Florida,Electricity,USA,,"['Ohio', 'South Carolina', 'Florida', 'Indiana', 'Kentucky', 'North Carolina']"
generating plant,"['North Carolina', 'South Carolina', 'Florida', 'Ohio', 'Kentucky', 'Indiana', 'Portions Of North Carolina And South Carolina', 'Portions Of Indiana', 'Eu & Is Service Area']",Duke Energy Progress,Electricity,USA,,"['Ohio', 'South Carolina', 'Florida', 'Indiana', 'Kentucky', 'North Carolina']"
generating plant,"['North Carolina', 'South Carolina', 'Florida', 'Ohio', 'Kentucky', 'Indiana', 'Portions Of North Carolina And South Carolina', 'Portions Of Indiana', 'Eu & Is Service Area']",Duke Energy,Electricity,USA,,"['Ohio', 'South Carolina', 'Florida', 'Indiana', 'Kentucky', 'North Carolina']"
generating plant,"['North Carolina', 'South Carolina', 'Florida', 'Ohio', 'Kentucky', 'Indiana', 'Portions Of North Carolina And South Carolina', 'Portions Of Indiana', 'Eu & Is Service Area']",Duke Energy Ohio,Electricity,USA,,"['Ohio', 'South Carolina', 'Florida', 'Indiana', 'Kentucky', 'North Carolina']"
generating plant,"['North Carolina', 'South Carolina', 'Florida', 'Ohio', 'Kentucky', 'Indiana', 'Portions Of North Carolina And South Carolina', 'Portions Of Indiana', 'Eu & Is Service Area']",Duke Energy Indiana,Electricity,USA,,"['Ohio', 'South Carolina', 'Florida', 'Indiana', 'Kentucky', 'North Carolina']"
Engineered Off-Site Or On-Site Lined Landfills,['nan'],Duke Energy,Coal,nan,,['nan']
Spent Fuel Pools,['nan'],Duke Energy Carolinas,Spent Nuclear Fuel  Storage,nan,,['nan']
Spent Fuel Pools,['nan'],Duke Energy Progress,Spent Nuclear Fuel  Storage,nan,,['nan']
Spent Fuel Pools,['nan'],Duke Energy Florida,Spent Nuclear Fuel  Storage,nan,,['nan']
dry cask storage facilities,['nan'],Duke Energy Carolinas,Nuclear Fuel Storage,nan,,['nan']
dry cask storage facilities,['nan'],Duke Energy Progress,Nuclear Fuel Storage,nan,,['nan']
dry cask storage facilities,['nan'],Duke Energy Florida,Nuclear Fuel Storage,nan,,['nan']
W.S. Lee Steam Station Site In South Carolina,['South Carolina'],Duke Energy,Electricity,USA,,['South Carolina']
W.S. Lee Steam Station Site In South Carolina,['South Carolina'],Duke Energy,Coal,USA,,['South Carolina']
Catawba Nuclear Plant,['South Carolina'],Duke Energy Carolinas,nan,USA,,['South Carolina']
Belevws Creek Fossil,['North Carolina'],Duke Energy Carolinas,nan,USA,,['North Carolina']
Lincoln Combustion Turbine,['North Carolina'],Duke Energy Carolinas,nan,USA,,['North Carolina']
Mill Creek CT,['South Carolina'],Duke Energy Carolinas,nan,USA,,['South Carolina']
W.S. Lee Combined Cycle,['South Carolina'],Duke Energy Carolinas,nan,USA,,['South Carolina']
Bad Creek Hydro,['South Carolina'],Duke Energy Carolinas,nan,USA,,['South Carolina']
Jocassee Hydro [Hydroelectric Dam],['South Carolina'],Duke Energy Carolinas,nan,USA,,['South Carolina']
Cowans Ford Hydroelectric Plant,['North Carolina'],Duke Energy Carolinas,nan,USA,,['North Carolina']
Keowee Hydro,['South Carolina'],Duke Energy Carolinas,nan,USA,,['South Carolina']
Distribution Mains,['nan'],Duke Energy,Natural Gas,nan,,['nan']
Bulk Electric System,"['Carolinas', 'Service Territories']",Duke Energy,Electricity,USA,,['nan']
Coal Ash Basin Sites,"['Impacted Regions', 'South Carolina']",Duke Energy,Electricity,USA,,['South Carolina']
broad river(a) energy station,['CA'],Duke Energy,electricity,USA,,['California']
caprock solar plant,['NM'],Duke Energy,electricity,USA,,['New Mexico']
commercial renewables solar,['TX'],Duke Energy,electricity,USA,,['Texas']
conetoe ii solar,['CO'],Duke Energy,electricity,USA,,['Colorado']
creswell alligood solar,['NC'],Duke Energy,electricity,USA,,['North Carolina']
dogwood solar,['NC'],Duke Energy,electricity,USA,,['North Carolina']
highlander i & ii solar,['CA'],Duke Energy,electricity,USA,,['California']
holstein(a) solar,['TX'],Duke Energy,electricity,USA,,['Texas']
kelford solar,['NC'],Duke Energy,electricity,USA,,['North Carolina']
lapetus(a) solar,['NC'],Duke Energy,electricity,USA,,['North Carolina']
longboat solar,['CA'],Duke Energy,electricity,USA,,['California']
north rosamond(a) solar,['TX'],Duke Energy,electricity,USA,,['Texas']
other small solar(a),['Various'],Duke Energy,electricity,USA,,['nan']
palmer(a) solar,['NC'],Duke Energy,electricity,USA,,['North Carolina']
pasquotank solar,['NC'],Duke Energy,electricity,USA,,['North Carolina']
pflugerville(a) solar,['TX'],Duke Energy,electricity,USA,,['Texas']
pumpjack solar,['CA'],Duke Energy,electricity,USA,,['California']
rambler solar,['CA'],Duke Energy,electricity,USA,,['California']
renewable|wind,"['WY', 'WI']",Duke Energy,electricity,USA,,"['Wisconsin', 'Wyoming']"
rio bravo i & ii solar,['CA'],Duke Energy,electricity,USA,,['California']
seville i & ii,['CA'],Duke Energy,electricity,USA,,['California']
speedway(a),['NC'],Duke Energy,electricity,USA,,['North Carolina']
washington white post solar park,['NC'],Duke Energy,electricity,USA,,['North Carolina']
whitakers solar park,['NC'],Duke Energy,electricity,USA,,['North Carolina']
wildwood i & ii solar park,['NC'],Duke Energy,electricity,USA,,['North Carolina']
